,FullClassPath,SubClassPath,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,label
23,org.mars_sim.msp.core.structure.building.BuildingManager,msp.core.structure.building.BuildingManager,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Controller
24,org.mars_sim.msp.ui.steelseries.rangeslider.RangeSliderUI,msp.ui.steelseries.rangeslider.RangeSliderUI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer
25,org.mars_sim.msp.core.hazard.HazardEvent,msp.core.hazard.HazardEvent,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder
26,org.mars_sim.msp.core.mars.DustStorm,msp.core.mars.DustStorm,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder
27,org.mars_sim.msp.ui.swing.tool.settlement.RobotMapLayer,msp.ui.swing.tool.settlement.RobotMapLayer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider
28,org.mars_sim.msp.core.structure.BuildingTemplate,msp.core.structure.BuildingTemplate,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
29,org.mars_sim.msp.core.interplanetary.transport.settlement.ArrivingSettlement,msp.core.interplanetary.transport.settlement.ArrivingSettlement,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Interfacer
30,org.mars_sim.msp.core.person.ai.mission.BiologyFieldStudy,msp.core.person.ai.mission.BiologyFieldStudy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
31,org.mars_sim.msp.core.mars.SurfaceFeatures,msp.core.mars.SurfaceFeatures,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Service Provider
32,org.mars_sim.msp.core.tool.SFMT19937j,msp.core.tool.SFMT19937j,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder
33,org.mars_sim.msp.core.structure.building.function.Function,msp.core.structure.building.function.Function,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Structurer
34,org.mars_sim.msp.core.structure.goods.GoodsManager,msp.core.structure.goods.GoodsManager,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Controller
35,org.mars_sim.msp.ui.swing.tool.settlement.StructureMapLayer,msp.ui.swing.tool.settlement.StructureMapLayer,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
36,org.mars_sim.msp.ui.swing.ModalInternalFrame,msp.ui.swing.ModalInternalFrame,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Interfacer
37,org.mars_sim.msp.ui.steelseries.gauges.SparkLine,msp.ui.steelseries.gauges.SparkLine,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
38,org.mars_sim.msp.core.LocalAreaUtil,msp.core.LocalAreaUtil,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
39,org.mars_sim.msp.ui.steelseries.gauges.AbstractLinear,msp.ui.steelseries.gauges.AbstractLinear,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Information Holder
40,org.mars_sim.msp.core.astroarts.ATime,msp.core.astroarts.ATime,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder
41,org.mars_sim.msp.ui.steelseries.gauges.AbstractRadialBargraph,msp.ui.steelseries.gauges.AbstractRadialBargraph,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
42,org.mars_sim.msp.core.person.ai.task.utils.TaskEvent,msp.core.person.ai.task.utils.TaskEvent,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder
43,org.mars_sim.msp.core.astroarts.TimeSpan,msp.core.astroarts.TimeSpan,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Information Holder
44,org.mars_sim.msp.core.vehicle.VehicleAirlock,msp.core.vehicle.VehicleAirlock,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider
45,org.mars_sim.msp.core.person.ai.mission.CollectRegolith,msp.core.person.ai.mission.CollectRegolith,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
46,org.mars_sim.msp.core.person.ai.mission.Exploration,msp.core.person.ai.mission.Exploration,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
47,org.mars_sim.msp.core.person.ai.mission.AreologyFieldStudy,msp.core.person.ai.mission.AreologyFieldStudy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
48,org.mars_sim.msp.core.structure.building.connection.BuildingConnectorManager,msp.core.structure.building.connection.BuildingConnectorManager,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
49,org.mars_sim.msp.core.person.ai.task.WalkingSteps,msp.core.person.ai.task.WalkingSteps,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
50,org.mars_sim.msp.ui.steelseries.rangeslider.ConicalGradientPaint,msp.ui.steelseries.rangeslider.ConicalGradientPaint,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
51,org.mars_sim.msp.core.mars.DailyWeather,msp.core.mars.DailyWeather,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
52,org.mars_sim.msp.core.person.Chatter,msp.core.person.Chatter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
53,org.mars_sim.msp.ui.steelseries.extras.WindDirection,msp.ui.steelseries.extras.WindDirection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
54,org.mars_sim.msp.ui.steelseries.tools.ContourGradientPaint,msp.ui.steelseries.tools.ContourGradientPaint,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider
55,org.mars_sim.msp.ui.swing.tool.SpringUtilities,msp.ui.swing.tool.SpringUtilities,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
56,org.mars_sim.msp.ui.swing.tool.MarqueeWindow,msp.ui.swing.tool.MarqueeWindow,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider
57,org.mars_sim.msp.core.person.ai.mission.CollectIce,msp.core.person.ai.mission.CollectIce,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider
58,org.mars_sim.msp.ui.swing.tool.MarqueeTicker,msp.ui.swing.tool.MarqueeTicker,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Service Provider
59,org.mars_sim.msp.core.BoundedObject,msp.core.BoundedObject,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
60,org.mars_sim.msp.ui.steelseries.tools.BiLinearGradientPaint,msp.ui.steelseries.tools.BiLinearGradientPaint,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
61,org.mars_sim.msp.core.LogConsolidated,msp.core.LogConsolidated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
62,org.mars_sim.msp.core.structure.building.connection.BuildingConnector,msp.core.structure.building.connection.BuildingConnector,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider
63,org.mars_sim.msp.core.person.Gene,msp.core.person.Gene,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
64,org.mars_sim.msp.core.person.ai.task.WalkSettlementInterior,msp.core.person.ai.task.WalkSettlementInterior,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
65,org.mars_sim.msp.core.person.ai.mission.BuildingConstructionMission,msp.core.person.ai.mission.BuildingConstructionMission,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Interfacer
66,org.mars_sim.msp.core.structure.building.function.cooking.PreparedDessert,msp.core.structure.building.function.cooking.PreparedDessert,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
67,org.mars_sim.msp.ui.steelseries.tools.BrushedMetalFilter,msp.ui.steelseries.tools.BrushedMetalFilter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider
68,org.mars_sim.msp.core.Coordinates,msp.core.Coordinates,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Information Holder
69,org.mars_sim.msp.core.person.health.MedicalManager,msp.core.person.health.MedicalManager,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider
70,org.mars_sim.msp.core.structure.CompositionOfAir,msp.core.structure.CompositionOfAir,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
71,org.mars_sim.msp.core.astroarts.Matrix,msp.core.astroarts.Matrix,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Service Provider
72,org.mars_sim.msp.core.resource.ItemResourceUtil,msp.core.resource.ItemResourceUtil,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Service Provider
73,org.mars_sim.msp.core.resource.ItemResource,msp.core.resource.ItemResource,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
74,org.mars_sim.msp.core.person.ai.mission.RescueSalvageVehicle,msp.core.person.ai.mission.RescueSalvageVehicle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer
75,org.mars_sim.msp.ui.steelseries.extras.Poi,msp.ui.steelseries.extras.Poi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
76,org.mars_sim.msp.ui.swing.tool.settlement.DayNightMapLayer,msp.ui.swing.tool.settlement.DayNightMapLayer,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
77,org.mars_sim.msp.ui.swing.tool.DefaultTableHeaderCellRenderer,msp.ui.swing.tool.DefaultTableHeaderCellRenderer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider
78,org.mars_sim.msp.core.person.ai.task.LoadVehicleEVA,msp.core.person.ai.task.LoadVehicleEVA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
79,org.mars_sim.msp.ui.swing.tool.settlement.PersonMapLayer,msp.ui.swing.tool.settlement.PersonMapLayer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider
80,org.mars_sim.msp.core.structure.construction.ConstructionStageInfo,msp.core.structure.construction.ConstructionStageInfo,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Information Holder
81,org.mars_sim.msp.core.person.ai.task.utils.Task,msp.core.person.ai.task.utils.Task,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Interfacer
82,org.mars_sim.msp.core.person.ai.mission.CollectResourcesMission,msp.core.person.ai.mission.CollectResourcesMission,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Interfacer
83,org.mars_sim.msp.core.tool.PausableThreadPoolExecutor,msp.core.tool.PausableThreadPoolExecutor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider
84,org.mars_sim.msp.ui.swing.tool.mission.edit.AddMembersDialog,msp.ui.swing.tool.mission.edit.AddMembersDialog,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
85,org.mars_sim.msp.core.memory.MemoryMeter,msp.core.memory.MemoryMeter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider
86,org.mars_sim.msp.core.person.ai.mission.Mission,msp.core.person.ai.mission.Mission,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Interfacer
87,org.mars_sim.msp.ui.steelseries.gauges.AbstractRadial,msp.ui.steelseries.gauges.AbstractRadial,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer
88,org.mars_sim.msp.core.person.ai.mission.TravelToSettlement,msp.core.person.ai.mission.TravelToSettlement,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
89,org.mars_sim.msp.core.malfunction.MalfunctionManager,msp.core.malfunction.MalfunctionManager,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Controller
90,org.mars_sim.msp.core.malfunction.Malfunction,msp.core.malfunction.Malfunction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder
91,org.mars_sim.msp.ui.swing.tool.mission.create.UnitTableCellRenderer,msp.ui.swing.tool.mission.create.UnitTableCellRenderer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider
92,org.mars_sim.msp.core.person.ai.task.NegotiateTrade,msp.core.person.ai.task.NegotiateTrade,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
93,org.mars_sim.msp.core.person.ai.task.Walk,msp.core.person.ai.task.Walk,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
94,org.mars_sim.msp.core.mars.Weather,msp.core.mars.Weather,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
95,org.mars_sim.msp.ui.steelseries.tools.GradientWrapper,msp.ui.steelseries.tools.GradientWrapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider
96,org.mars_sim.msp.core.structure.building.Building,msp.core.structure.building.Building,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Interfacer
97,org.mars_sim.msp.ui.steelseries.extras.Level,msp.ui.steelseries.extras.Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer
98,org.mars_sim.msp.ui.steelseries.tools.Section,msp.ui.steelseries.tools.Section,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
99,org.mars_sim.msp.core.structure.building.function.cooking.HotMeal,msp.core.structure.building.function.cooking.HotMeal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
100,org.mars_sim.msp.ui.swing.tool.GraphicsUtilities,msp.ui.swing.tool.GraphicsUtilities,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider
101,org.mars_sim.msp.core.structure.building.connection.Hatch,msp.core.structure.building.connection.Hatch,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
102,org.mars_sim.msp.core.person.ai.Mind,msp.core.person.ai.Mind,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
103,org.mars_sim.msp.core.person.ai.task.CollectResources,msp.core.person.ai.task.CollectResources,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider
104,org.mars_sim.msp.ui.steelseries.extras.StopWatch,msp.ui.steelseries.extras.StopWatch,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
105,org.mars_sim.msp.core.tool.SFMT19937,msp.core.tool.SFMT19937,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Information Holder
106,org.mars_sim.msp.core.time.MarsClock,msp.core.time.MarsClock,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Information Holder
107,org.mars_sim.msp.ui.steelseries.tools.ConicalGradientPaint,msp.ui.steelseries.tools.ConicalGradientPaint,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
108,org.mars_sim.msp.ui.steelseries.extras.DigitalRadial,msp.ui.steelseries.extras.DigitalRadial,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
109,org.mars_sim.msp.ui.swing.tool.monitor.TableTab,msp.ui.swing.tool.monitor.TableTab,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Interfacer
110,org.mars_sim.msp.core.events.HistoricalEvent,msp.core.events.HistoricalEvent,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
111,org.mars_sim.msp.ui.swing.tool.settlement.LabelMapLayer,msp.ui.swing.tool.settlement.LabelMapLayer,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
112,org.mars_sim.msp.core.person.ai.mission.VehicleMission,msp.core.person.ai.mission.VehicleMission,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Interfacer
113,org.mars_sim.msp.core.mars.Landmark,msp.core.mars.Landmark,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
114,org.mars_sim.msp.ui.steelseries.tools.EllipticGradientPaint,msp.ui.steelseries.tools.EllipticGradientPaint,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider
115,org.mars_sim.msp.core.person.health.Treatment,msp.core.person.health.Treatment,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
116,org.mars_sim.msp.core.person.ai.mission.MissionHistoricalEvent,msp.core.person.ai.mission.MissionHistoricalEvent,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder
117,org.mars_sim.msp.ui.swing.tool.settlement.BackgroundTileMapLayer,msp.ui.swing.tool.settlement.BackgroundTileMapLayer,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
118,org.mars_sim.msp.ui.swing.tool.navigator.NavigatorWindow,msp.ui.swing.tool.navigator.NavigatorWindow,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
119,org.mars_sim.msp.ui.steelseries.tools.LinenFilter,msp.ui.steelseries.tools.LinenFilter,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
120,org.mars_sim.msp.core.person.health.Complaint,msp.core.person.health.Complaint,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
121,org.mars_sim.msp.core.person.ai.task.DriveGroundVehicle,msp.core.person.ai.task.DriveGroundVehicle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Interfacer
122,org.mars_sim.msp.core.structure.building.function.farming.Crop,msp.core.structure.building.function.farming.Crop,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
123,org.mars_sim.msp.core.person.ai.task.WalkOutside,msp.core.person.ai.task.WalkOutside,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
124,org.mars_sim.msp.core.person.ai.mission.BuildingSalvageMission,msp.core.person.ai.mission.BuildingSalvageMission,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Interfacer
125,org.mars_sim.msp.core.structure.Settlement,msp.core.structure.Settlement,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Interfacer
126,org.mars_sim.msp.core.events.SimpleEvent,msp.core.events.SimpleEvent,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
127,org.mars_sim.msp.core.structure.building.function.cooking.CookedMeal,msp.core.structure.building.function.cooking.CookedMeal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder
128,org.mars_sim.msp.core.UnitManager,msp.core.UnitManager,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,Controller
129,org.mars_sim.msp.core.structure.building.function.Manufacture,msp.core.structure.building.function.Manufacture,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
130,org.mars_sim.msp.core.person.ai.mission.meta.AreologyFieldStudyMeta,msp.core.person.ai.mission.meta.AreologyFieldStudyMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
131,org.mars_sim.msp.core.structure.building.function.cooking.PreparingDessert,msp.core.structure.building.function.cooking.PreparingDessert,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Interfacer
132,org.mars_sim.msp.ui.steelseries.gauges.DisplayRectangular,msp.ui.steelseries.gauges.DisplayRectangular,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
133,org.mars_sim.msp.core.person.ai.task.meta.WorkoutMeta,msp.core.person.ai.task.meta.WorkoutMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
134,org.mars_sim.msp.ui.swing.tool.time.MarsCalendarDisplay,msp.ui.swing.tool.time.MarsCalendarDisplay,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
135,org.mars_sim.msp.ui.swing.tool.resupply.ArrivingSettlementEditingPanel,msp.ui.swing.tool.resupply.ArrivingSettlementEditingPanel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
136,org.mars_sim.msp.core.person.ai.task.meta.MaintainGroundVehicleEVAMeta,msp.core.person.ai.task.meta.MaintainGroundVehicleEVAMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
137,org.mars_sim.msp.ui.swing.tool.navigator.PopUpMenu,msp.ui.swing.tool.navigator.PopUpMenu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
138,org.mars_sim.msp.core.structure.building.function.ResourceProcessing,msp.core.structure.building.function.ResourceProcessing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
139,org.mars_sim.msp.core.person.ai.task.meta.PerformLaboratoryResearchMeta,msp.core.person.ai.task.meta.PerformLaboratoryResearchMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
140,org.mars_sim.msp.ui.steelseries.gauges.AbstractGauge,msp.ui.steelseries.gauges.AbstractGauge,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
141,org.mars_sim.msp.core.person.ai.task.MineSite,msp.core.person.ai.task.MineSite,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
142,org.mars_sim.msp.core.person.ai.task.meta.ToggleFuelPowerSourceMeta,msp.core.person.ai.task.meta.ToggleFuelPowerSourceMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
143,org.mars_sim.msp.core.Simulation,msp.core.Simulation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
144,org.mars_sim.msp.ui.swing.notification.NotificationWindow,msp.ui.swing.notification.NotificationWindow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
145,org.mars_sim.msp.core.person.ai.mission.meta.ExplorationMeta,msp.core.person.ai.mission.meta.ExplorationMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
146,org.mars_sim.msp.core.person.ai.task.meta.UnloadVehicleEVAMeta,msp.core.person.ai.task.meta.UnloadVehicleEVAMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
